#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  58
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  31
#! SET periodic_psi true
    0.649984687   -3.141592654  104.014985489   48.264272372   15.751669820
    0.758315468   -3.141592654  108.996083391   43.356400766   16.950136382
    0.866646249   -3.141592654  113.214873146   34.270372477   17.260860888
    0.974977030   -3.141592654  116.270855924   21.886021861   16.823725268
    1.083307812   -3.141592654  117.871336104    7.461599383   15.745542760
    1.191638593   -3.141592654  117.872183064   -7.411857697   14.210359232
    1.299969374   -3.141592654  116.319985293  -21.123659653   12.369358239
    1.408300155   -3.141592654  113.405239252  -32.159688957   10.425418452
    1.516630936   -3.141592654  109.504923910  -39.415853986    8.452698969
    1.624961717   -3.141592654  105.060191794  -42.176387232    6.581544333
    1.733292499   -3.141592654  100.565504321  -40.314544017    4.841881139
    1.841623280   -3.141592654   96.510374408  -34.120100758    3.214302193
    1.949954061   -3.141592654   93.331552576  -24.191032854    1.679264675
    2.058284842   -3.141592654   91.384659026  -11.567130658    0.129246912
    2.166615623   -3.141592654   90.889751882    2.645350162   -1.472897625
    2.274946404   -3.141592654   91.962159439   17.135206658   -3.103661699
    2.383277185   -3.141592654   94.556974104   30.745126317   -4.871871140
    2.491607967   -3.141592654   98.552818224   42.546456305   -6.734873069
    2.599938748   -3.141592654  103.674042118   51.507851218   -8.578026447
    2.708269529   -3.141592654  109.594020083   57.244080174  -10.410260131
    2.816600310   -3.141592654  115.942569371   59.380490127  -12.140650485
    2.924931091   -3.141592654  122.310603590   57.973967920  -13.667716325
    3.033261872   -3.141592654  128.352036795   53.306322688  -15.013692206

   -3.141592654   -2.938909257  130.253309296   44.711565330  -22.449932468
   -3.033261872   -2.938909257  134.656456486   36.065290541  -23.302656062
   -2.924931091   -2.938909257  138.070085232   26.459123006  -23.846268028
   -2.816600310   -2.938909257  140.439187684   16.684832799  -24.049058590
   -2.708269529   -2.938909257  141.779425326    7.649718276  -24.024495037
   -2.599938748   -2.938909257  142.224034206    0.018212004  -23.850876164
   -2.491607967   -2.938909257  141.917933409   -5.873685755  -23.586922575
   -2.383277185   -2.938909257  141.092787979   -9.732525192  -23.343746596
   -2.274946404   -2.938909257  139.951284880  -11.829670176  -23.178994557
   -2.166615623   -2.938909257  138.658546028  -12.421940794  -23.238216915
   -2.058284842   -2.938909257  137.353578146  -12.039600189  -23.625519374
   -1.949954061   -2.938909257  136.094850597  -11.335385048  -24.342716004
   -1.841623280   -2.938909257  134.903126232  -10.941553536  -25.425170913
   -1.733292499   -2.938909257  133.693903908  -11.383427753  -26.855251864
   -1.624961717   -2.938909257  132.361975120  -13.038634349  -28.544660033
   -1.516630936   -2.938909257  130.769387321  -16.103712620  -30.403478151
   -1.408300155   -2.938909257  128.759555392  -20.588342564  -32.235187967
   -1.299969374   -2.938909257  126.207131248  -26.186432506  -33.881283877
   -1.191638593   -2.938909257  123.009561728  -32.315398314  -35.150046597
   -1.083307812   -2.938909257  119.140989464  -38.455308255  -35.813679642
   -0.974977030   -2.938909257  114.660001793  -43.743685553  -35.778644340
   -0.866646249   -2.938909257  109.695844970  -47.441501937  -34.897198825
   -0.758315468   -2.938909257  104.447244654  -49.049432578  -33.150742786
   -0.649984687   -2.938909257   99.163844172  -48.160817750  -30.503902599
   -0.541653906   -2.938909257   94.130640628  -44.440657689  -27.044616913
   -0.433323125   -2.938909257   89.664086444  -37.849045917  -22.871269488
   -0.324992343   -2.938909257   86.032905628  -28.769284999  -18.134601361
   -0.216661562   -2.938909257   83.528795711  -17.419845424  -12.994840131
   -0.108330781   -2.938909257   82.335793477   -4.536941028   -7.674299054
    0.000000000   -2.938909257   82.564586962    9.117528751   -2.415947179
    0.108330781   -2.938909257   84.254273994   22.457458794    2.474958195
    0.216661562   -2.938909257   87.320887799   34.527771102    6.884251796
    0.324992343   -2.938909257   91.582658070   44.169885747   10.540297015
    0.433323125   -2.938909257   96.720017963   50.462453542   13.421420612
    0.541653906   -2.938909257  102.319447134   52.711883466   15.379593061
    0.649984687   -2.938909257  107.925801687   50.447291901   16.451901672
    0.758315468   -2.938909257  113.051212448   43.667739020   16.664527460
    0.866646249   -2.938909257  117.227283720   32.973783937   16.143837838
    0.974977030   -2.938909257  120.059175845   19.279381310   14.996747877
    1.083307812   -2.938909257  121.322881568    3.866825643   13.407239335
    1.191638593   -2.938909257  120.900072750  -11.569566537   11.526533007
    1.299969374   -2.938909257  118.888918598  -25.492687480    9.529561935
    1.408300155   -2.938909257  115.493491206  -36.493667508    7.531468179
    1.516630936   -2.938909257  111.124805488  -43.554462579    5.593896487
    1.624961717   -2.938909257  106.249356724  -45.979704376    3.780051956
    1.733292499   -2.938909257  101.345183930  -43.830547826    2.085659391
    1.841623280   -2.938909257   96.924489783  -37.386728014    0.442716569
    1.949954061   -2.938909257   93.393248047  -27.347339496   -1.179099398
    2.058284842   -2.938909257   91.083913768  -14.796385749   -2.880326351
    2.166615623   -2.938909257   90.249835496   -0.634477830   -4.735489046
    2.274946404   -2.938909257   90.957057408   13.700223545   -6.770413440
    2.383277185   -2.938909257   93.189682913   27.191850223   -8.894839380
    2.491607967   -2.938909257   96.792876866   38.916902743  -11.139720052
    2.599938748   -2.938909257  101.536753638   48.072385865  -13.473158108
    2.708269529   -2.938909257  107.101225024   53.996013669  -15.728128424
    2.816600310   -2.938909257  113.111854072   56.539658280  -17.812721549
    2.924931091   -2.938909257  119.197892672   55.596659178  -19.703996808
    3.033261872   -2.938909257  125.013174889   51.490092827  -21.253302052

   -3.141592654   -2.736225860  125.832550442   42.974235172  -25.276971247
   -3.033261872   -2.736225860  130.075136959   34.894562858  -26.101091479
   -2.924931091   -2.736225860  133.400922908   25.821416966  -26.579668835
   -2.816600310   -2.736225860  135.733909808   16.570049398  -26.739112665
   -2.708269529   -2.736225860  137.080323417    7.869984534  -26.608891331
   -2.599938748   -2.736225860  137.560453131    0.420080538  -26.361056790
   -2.491607967   -2.736225860  137.338494992   -5.274829756  -26.018696946
   -2.383277185   -2.736225860  136.573405691   -9.221590894  -25.669059495
   -2.274946404   -2.736225860  135.471956944  -11.525562886  -25.442922905
   -2.166615623   -2.736225860  134.189820851  -12.531352731  -25.386202587
   -2.058284842   -2.736225860  132.829703788  -12.723749480  -25.624185654
   -1.949954061   -2.736225860  131.466437261  -12.607728649  -26.174330536
   -1.841623280   -2.736225860  130.094659075  -12.859229717  -27.023045405
   -1.733292499   -2.736225860  128.642922063  -13.871828570  -28.134442351
   -1.624961717   -2.736225860  127.017698963  -15.993169219  -29.463299574
   -1.516630936   -2.736225860  125.080022290  -19.216881382  -30.819131951
   -1.408300155   -2.736225860  122.735379873  -23.530612993  -32.061945256
   -1.299969374   -2.736225860  119.888138612  -28.648408165  -32.990691827
   -1.191638593   -2.736225860  116.466990024  -33.920922718  -33.440909829
   -1.083307812   -2.736225860  112.493003861  -38.781902937  -33.274213103
   -0.974977030   -2.736225860  108.050154544  -42.551166190  -32.316775433
   -0.866646249   -2.736225860  103.321457059  -44.554503107  -30.518464064
   -0.758315468   -2.736225860   98.478473442  -44.491387391  -27.875411469
   -0.649984687   -2.736225860   93.785725735  -41.858817174  -24.490172532
   -0.541653906   -2.736225860   89.526863437  -36.668313521  -20.380341931
   -0.433323125   -2.736225860   85.969128151  -28.903083486  -15.795756782
   -0.324992343   -2.736225860   83.384359213  -18.874425875  -10.841675050
   -0.216661562   -2.736225860   81.951495461   -7.141687286   -5.810350052
   -0.108330781   -2.736225860   81.853167890    5.659952270   -0.840840986
    0.000000000   -2.736225860   83.153952952   18.608570079    3.750126806
    0.108330781   -2.736225860   85.814956891   30.995793187    7.817995866
    0.216661562   -2.736225860   89.739118730   41.570709345   11.171761630
    0.324992343   -2.736225860   94.673959084   49.496687101   13.734317882
    0.433323125   -2.736225860  100.291133740   53.972351965   15.459728656
    0.541653906   -2.736225860  106.181496093   54.350260784   16.346499125
    0.649984687   -2.736225860  111.866992339   50.359177754   16.428398113
    0.758315468   -2.736225860  116.899660919   42.088060514   15.856476272
    0.866646249   -2.736225860  120.828782850   30.138302797   14.719988377
    0.974977030   -2.736225860  123.303361946   15.521524033   13.177360730
    1.083307812   -2.736225860  124.127333247   -0.342389796   11.358554448
    1.191638593   -2.736225860  123.237364314  -15.972077470    9.453824430
    1.299969374   -2.736225860  120.736946817  -29.813098638    7.540401442
    1.408300155   -2.736225860  116.893670452  -40.554456696    5.720481621
    1.516630936   -2.736225860  112.092601609  -47.286854150    4.007072661
    1.624961717   -2.736225860  106.826076622  -49.356543236    2.384892848
    1.733292499   -2.736225860  101.574403758  -46.937596155    0.817411651
    1.841623280   -2.736225860   96.810965502  -40.322166269   -0.736629132
    1.949954061   -2.736225860   92.951948915  -30.339329590   -2.411826958
    2.058284842   -2.736225860   90.312152800  -17.910770340   -4.194794281
    2.166615623   -2.736225860   89.127070004   -4.128743351   -6.201521326
    2.274946404   -2.736225860   89.466644732   10.005126540   -8.425705151
    2.383277185   -2.736225860   91.281453000   23.353901968  -10.810184196
    2.491607967   -2.736225860   94.459396740   34.928891855  -13.294352579
    2.599938748   -2.736225860   98.778936009   44.088751833  -15.762432574
    2.708269529   -2.736225860  103.921413765   50.210647172  -18.174832529
    2.816600310   -2.736225860  109.550360068   53.074762399  -20.426032461
    2.924931091   -2.736225860  115.287642554   52.664114398  -22.410226138
    3.033261872   -2.736225860  120.819410028   49.132000348  -24.037238213

   -3.141592654   -2.533542463  121.107605854   41.182796859  -24.029710686
   -3.033261872   -2.533542463  125.182319119   33.786722393  -24.796297079
   -2.924931091   -2.533542463  128.409665684   25.286982377  -25.197735981
   -2.816600310   -2.533542463  130.695922684   16.479093634  -25.342373134
   -2.708269529   -2.533542463  132.063976369    8.150706009  -25.278200279
   -2.599938748   -2.533542463  132.590263925    0.933576045  -25.045632516
   -2.491607967   -2.533542463  132.427721744   -4.734410306  -24.760222908
   -2.383277185   -2.533542463  131.722002823   -8.756841287  -24.523448016
   -2.274946404   -2.533542463  130.677136025  -11.260791919  -24.396013163
   -2.166615623   -2.533542463  129.395169869  -12.660653902  -24.449155792
   -2.058284842   -2.533542463  127.998258337  -13.260308205  -24.659735928
   -1.949954061   -2.533542463  126.544983229  -13.655859718  -25.131316646
   -1.841623280   -2.533542463  125.022289480  -14.335008851  -25.779327915
   -1.733292499   -2.533542463  123.387440873  -15.708239093  -26.571077053
   -1.624961717   -2.533542463  121.550203787  -18.002491394  -27.420856054
   -1.516630936   -2.533542463  119.408675843  -21.151734471  -28.206430922
   -1.408300155   -2.533542463  116.874268219  -24.997519495  -28.725258760
   -1.299969374   -2.533542463  113.899817350  -29.281093810  -28.822827927
   -1.191638593   -2.533542463  110.475868905  -33.503924689  -28.373931029
   -1.083307812   -2.533542463  106.618763237  -37.087420718  -27.259749930
   -0.974977030   -2.533542463  102.447255492  -39.278360768  -25.398300295
   -0.866646249   -2.533542463   98.147999206  -39.715519342  -22.789881116
   -0.758315468   -2.533542463   93.908906350  -38.215461173  -19.506719062
   -0.649984687   -2.533542463   89.974345840  -34.299963717  -15.621950457
   -0.541653906   -2.533542463   86.586511023  -28.082310184  -11.315772971
   -0.433323125   -2.533542463   84.005381466  -19.686190737   -6.733212890
   -0.324992343   -2.533542463   82.422645711   -9.412065449   -2.103063051
   -0.216661562   -2.533542463   82.007900319    2.083686938    2.372410428
   -0.108330781   -2.533542463   82.866995334   14.126775624    6.471703877
    0.000000000   -2.533542463   85.032262302   26.035660872   10.058043629
    0.108330781   -2.533542463   88.435617839   36.954302193   12.960549290
    0.216661562   -2.533542463   92.927884371   45.983023602   15.125233562
    0.324992343   -2.533542463   98.254153468   52.276112556   16.543186458
    0.433323125   -2.533542463  104.087423129   55.129058968   17.195091941
    0.541653906   -2.533542463  110.021132693   53.991340847   17.160810909
    0.649984687   -2.533542463  115.607267119   48.681385793   16.536955090
    0.758315468   -2.533542463  120.392067295   39.456895363   15.427591052
    0.866646249   -2.533542463  123.984279909   26.797367260   13.998683643
    0.974977030   -2.533542463  126.078230774   11.760818755   12.345830894
    1.083307812   -2.533542463  126.483977774   -4.278562730   10.610104951
    1.191638593   -2.533542463  125.170589109  -19.823800597    8.878748852
    1.299969374   -2.533542463  122.255176912  -33.396263333    7.237885075
    1.408300155   -2.533542463  118.027922338  -43.910255656    5.689461510
    1.516630936   -2.533542463  112.874166255  -50.332561255    4.243352301
    1.624961717   -2.533542463  107.277529649  -52.294050594    2.802611625
    1.733292499   -2.533542463  101.709421839  -49.763327095    1.382328370
    1.841623280   -2.533542463   96.627154205  -43.265749487   -0.123936869
    1.949954061   -2.533542463   92.445596166  -33.450344578   -1.805845750
    2.058284842   -2.533542463   89.475422331  -21.313015485   -3.658493459
    2.166615623   -2.533542463   87.897499648   -7.859030752   -5.689589795
    2.274946404   -2.533542463   87.818202621    5.973265470   -7.890668225
    2.383277185   -2.533542463   89.206303024   19.072207109  -10.249519578
    2.491607967   -2.533542463   91.938257235   30.597168956  -12.673521281
    2.599938748   -2.533542463   95.784066049   39.900614558  -15.127630094
    2.708269529   -2.533542463  100.487087851   46.232656863  -17.428144993
    2.816600310   -2.533542463  105.717778275   49.512373328  -19.537002376
    2.924931091   -2.533542463  111.089993232   49.599794030  -21.382506428
    3.033261872   -2.533542463  116.321533795   46.660382411  -22.899578269

   -3.141592654   -2.330859066  116.796955403   39.477160896  -19.430909285
   -3.033261872   -2.330859066  120.723952190   32.663318340  -20.086944787
   -2.924931091   -2.330859066  123.842038108   24.632251532  -20.479730248
   -2.816600310   -2.330859066  126.079813421   16.264789133  -20.663240304
   -2.708269529   -2.330859066  127.444419959    8.246544233  -20.698194914
   -2.599938748   -2.330859066  127.994702064    1.245293918  -20.618504180
   -2.491607967   -2.330859066  127.863743612   -4.378380716  -20.488338716
   -2.383277185   -2.330859066  127.207618692   -8.452604582  -20.348715793
   -2.274946404   -2.330859066  126.174445057  -11.181034376  -20.319927492
   -2.166615623   -2.330859066  124.899932765  -12.741955563  -20.308966845
   -2.058284842   -2.330859066  123.473992116  -13.657827905  -20.432751080
   -1.949954061   -2.330859066  121.959003939  -14.355075188  -20.647469927
   -1.841623280   -2.330859066  120.349828336  -15.230358777  -20.934207277
   -1.733292499   -2.330859066  118.606754167  -16.682140572  -21.237419678
   -1.624961717   -2.330859066  116.668571345  -18.822308318  -21.403205507
   -1.516630936   -2.330859066  114.458000232  -21.566412816  -21.360879439
   -1.408300155   -2.330859066  111.923604862  -24.801041233  -21.019889299
   -1.299969374   -2.330859066  109.019333386  -28.153848376  -20.274359364
   -1.191638593   -2.330859066  105.786164250  -31.221072387  -18.963724744
   -1.083307812   -2.330859066  102.242751773  -33.504727941  -17.069708948
   -0.974977030   -2.330859066   98.528103053  -34.396664859  -14.599287307
   -0.866646249   -2.330859066   94.815686610  -33.632995514  -11.565629796
   -0.758315468   -2.330859066   91.290499319  -31.081176314   -8.075184936
   -0.649984687   -2.330859066   88.178582879  -26.445760839   -4.261042351
   -0.541653906   -2.330859066   85.661679604  -19.784988015   -0.278059985
   -0.433323125   -2.330859066   83.980036554  -11.371432597    3.706904692
   -0.324992343   -2.330859066   83.274857668   -1.522090577    7.510697027
   -0.216661562   -2.330859066   83.688826961    9.248115204   10.914186195
   -0.108330781   -2.330859066   85.280081953   20.251440600   13.852522292
    0.000000000   -2.330859066   88.031435009   30.839299798   16.158124057
    0.108330781   -2.330859066   91.885200796   40.299094319   17.788604889
    0.216661562   -2.330859066   96.659105567   47.877696813   18.747114979
    0.324992343   -2.330859066  102.118148258   52.773848201   19.034016754
    0.433323125   -2.330859066  107.936406614   54.392340601   18.758673212
    0.541653906   -2.330859066  113.729904788   52.247956066   18.006715650
    0.649984687   -2.330859066  119.076830951   46.201820452   16.921779841
    0.758315468   -2.330859066  123.550041071   36.441825219   15.581190716
    0.866646249   -2.330859066  126.801376019   23.486057599   14.100199513
    0.974977030   -2.330859066  128.531063888    8.394049128   12.586102389
    1.083307812   -2.330859066  128.570655807   -7.537582300   11.100068582
    1.191638593   -2.330859066  126.899744923  -22.848429595    9.707171642
    1.299969374   -2.330859066  123.667908742  -36.204071697    8.398488681
    1.408300155   -2.330859066  119.143262438  -46.489614450    7.148405631
    1.516630936   -2.330859066  113.717523076  -52.817730978    5.908417798
    1.624961717   -2.330859066  107.838324616  -54.726173291    4.651185332
    1.733292499   -2.330859066  102.011973721  -52.296130044    3.298409138
    1.841623280   -2.330859066   96.654021485  -46.045112797    1.794425015
    1.949954061   -2.330859066   92.172225715  -36.445875328    0.156944447
    2.058284842   -2.330859066   88.854757902  -24.623538887   -1.616542423
    2.166615623   -2.330859066   86.909440373  -11.449239841   -3.566888521
    2.274946404   -2.330859066   86.432204929    2.148871078   -5.634120113
    2.383277185   -2.330859066   87.408429252   15.090986396   -7.734497937
    2.491607967   -2.330859066   89.697208266   26.568508951   -9.889591065
    2.599938748   -2.330859066   93.118033965   35.927142848  -11.974991799
    2.708269529   -2.330859066   97.403217370   42.555594962  -13.950418729
    2.816600310   -2.330859066  102.247511040   46.191317942  -15.713771747
    2.924931091   -2.330859066  107.301349725   46.754912389  -17.230515957
    3.033261872   -2.330859066  112.237531726   44.363037776  -18.474911746

   -3.141592654   -2.128175669  113.468975855   37.899876337  -13.001217407
   -3.033261872   -2.128175669  117.245788213   31.462874345  -13.574103795
   -2.924931091   -2.128175669  120.248952296   23.811165403  -14.004852966
   -2.816600310   -2.128175669  122.418351232   15.748471697  -14.286226243
   -2.708269529   -2.128175669  123.737586647    7.973552994  -14.459803423
   -2.599938748   -2.128175669  124.275275876    1.179679077  -14.528738463
   -2.491607967   -2.128175669  124.145512055   -4.309617731  -14.544107327
   -2.383277185   -2.128175669  123.499635787   -8.369045289  -14.530810975
   -2.274946404   -2.128175669  122.469829030  -11.100437034  -14.499291426
   -2.166615623   -2.128175669  121.202986005  -12.722643269  -14.477589958
   -2.058284842   -2.128175669  119.783485923  -13.640814624  -14.428761500
   -1.949954061   -2.128175669  118.265242254  -14.311189117  -14.312673745
   -1.841623280   -2.128175669  116.670409353  -15.120624334  -14.135056136
   -1.733292499   -2.128175669  114.958907659  -16.344330372  -13.821270415
   -1.624961717   -2.128175669  113.069960391  -18.069186760  -13.320791919
   -1.516630936   -2.128175669  110.963911320  -20.282869449  -12.524540937
   -1.408300155   -2.128175669  108.616447598  -22.825185510  -11.375390137
   -1.299969374   -2.128175669  105.983433461  -25.306971200   -9.828184018
   -1.191638593   -2.128175669  103.094092564  -27.370808384   -7.860026661
   -1.083307812   -2.128175669  100.032198646  -28.646364430   -5.447701015
   -0.974977030   -2.128175669   96.906960937  -28.663679479   -2.643104545
   -0.866646249   -2.128175669   93.851255787  -27.167141008    0.472207902
   -0.758315468   -2.128175669   91.073027338  -24.048540094    3.775045689
   -0.649984687   -2.128175669   88.737837491  -19.153760625    7.172191529
   -0.541653906   -2.128175669   87.017888732  -12.697243778   10.457703093
   -0.433323125   -2.128175669   86.074861792   -4.703129152   13.542834254
   -0.324992343   -2.128175669   86.062347281    4.315332507   16.227804918
   -0.216661562   -2.128175669   87.032459158   13.968057755   18.353858753
   -0.108330781   -2.128175669   89.061412643   23.710452054   19.934967169
    0.000000000   -2.128175669   92.121619294   33.022573204   20.891839719
    0.108330781   -2.128175669   96.137904039   41.182615424   21.262790289
    0.216661562   -2.128175669  100.942196117   47.515197291   21.084147331
    0.324992343   -2.128175669  106.312102429   51.370085366   20.463249490
    0.433323125   -2.128175669  111.931241159   52.206854861   19.470679966
    0.541653906   -2.128175669  117.458950007   49.546798590   18.281644905
    0.649984687   -2.128175669  122.486350459   43.218307715   16.967169467
    0.758315468   -2.128175669  126.630582305   33.353128502   15.647338803
    0.866646249   -2.128175669  129.544919781   20.517771525   14.375131732
    0.974977030   -2.128175669  130.953625601    5.647590986   13.206432415
    1.083307812   -2.128175669  130.701766914  -10.017155677   12.167609711
    1.191638593   -2.128175669  128.773591506  -25.044514253   11.235232623
    1.299969374   -2.128175669  125.300756279  -38.250781093   10.314209670
    1.408300155   -2.128175669  120.561641378  -48.460796071    9.377642128
    1.516630936   -2.128175669  114.916715674  -54.825717645    8.374376895
    1.624961717   -2.128175669  108.838400587  -56.909954649    7.270856878
    1.733292499   -2.128175669  102.765896202  -54.670888517    5.995251413
    1.841623280   -2.128175669   97.145876258  -48.625698456    4.593033551
    1.949954061   -2.128175669   92.373749101  -39.313113491    3.059795344
    2.058284842   -2.128175669   88.748481778  -27.703671227    1.407281628
    2.166615623   -2.128175669   86.462730417  -14.725823410   -0.325145337
    2.274946404   -2.128175669   85.620854806   -1.269545552   -2.084086606
    2.383277185   -2.128175669   86.224643303   11.634440704   -3.867447080
    2.491607967   -2.128175669   88.140397160   23.126659170   -5.604322110
    2.599938748   -2.128175669   91.192413199   32.611191667   -7.239030609
    2.708269529   -2.128175669   95.132329458   39.449483308   -8.738203545
    2.816600310   -2.128175669   99.646085798   43.373913110  -10.088392134
    2.924931091   -2.128175669  104.408122044   44.334370431  -11.249784997
    3.033261872   -2.128175669  109.116901527   42.363366632  -12.220238429

   -3.141592654   -1.925492272  111.278262518   36.390733910   -6.604606840
   -3.033261872   -1.925492272  114.904150637   30.257213070   -7.136464247
   -2.924931091   -1.925492272  117.790654531   22.885085575   -7.571376680
   -2.816600310   -1.925492272  119.874144829   15.057844737   -7.941069904
   -2.708269529   -1.925492272  121.144176744    7.585720136   -8.204030976
   -2.599938748   -1.925492272  121.650236033    1.008076421   -8.378427496
   -2.491607967   -1.925492272  121.513544025   -4.290115315   -8.487935727
   -2.383277185   -1.925492272  120.858580634   -8.245349869   -8.489029709
   -2.274946404   -1.925492272  119.847166455  -10.833819069   -8.410416793
   -2.166615623   -1.925492272  118.606001638  -12.308341084   -8.222515440
   -2.058284842   -1.925492272  117.246002681  -13.026692749   -7.891043907
   -1.949954061   -1.925492272  115.813308768  -13.481361049   -7.390246536
   -1.841623280   -1.925492272  114.321886576  -13.955021597   -6.679552955
   -1.733292499   -1.925492272  112.761546080  -14.745457505   -5.739017808
   -1.624961717   -1.925492272  111.093642857  -15.931364587   -4.525279692
   -1.516630936   -1.925492272  109.261297015  -17.502100113   -3.010963242
   -1.408300155   -1.925492272  107.249328528  -19.289385033   -1.170024828
   -1.299969374   -1.925492272  105.041159964  -21.008316718    0.957739067
   -1.191638593   -1.925492272  102.668247318  -22.350803544    3.380332733
   -1.083307812   -1.925492272  100.180874222  -22.945325990    6.067193292
   -0.974977030   -1.925492272   97.708828219  -22.470532775    8.910829461
   -0.866646249   -1.925492272   95.357239061  -20.769876007   11.778869907
   -0.758315468   -1.925492272   93.291796985  -17.644835784   14.597947380
   -0.649984687   -1.925492272   91.623642644  -13.120995119   17.230525753
   -0.541653906   -1.925492272   90.533133302   -7.321529581   19.552653018
   -0.433323125   -1.925492272   90.123503012   -0.294780148   21.408436413
   -0.324992343   -1.925492272   90.501868147    7.534368185   22.696604409
   -0.216661562   -1.925492272   91.761807952   15.871828637   23.438934426
   -0.108330781   -1.925492272   93.920043791   24.362755963   23.612791126
    0.000000000   -1.925492272   96.976022020   32.394420824   23.247715054
    0.108330781   -1.925492272  100.860789706   39.496711757   22.405727801
    0.216661562   -1.925492272  105.436847263   45.051981305   21.236956329
    0.324992343   -1.925492272  110.501244362   48.384916171   19.864086181
    0.433323125   -1.925492272  115.775681355   48.972610486   18.422255187
    0.541653906   -1.925492272  120.945000475   46.345607009   17.001872341
    0.649984687   -1.925492272  125.633839489   40.231538126   15.727080298
    0.758315468   -1.925492272  129.475741345   30.754629282   14.643698322
    0.866646249   -1.925492272  132.127060377   18.375833306   13.773260286
    0.974977030   -1.925492272  133.321040010    3.953533453   13.123077403
    1.083307812   -1.925492272  132.889834645  -11.309212083   12.640502144
    1.191638593   -1.925492272  130.839074588  -26.168781320   12.199168228
    1.299969374   -1.925492272  127.253234433  -39.332131918   11.730050392
    1.408300155   -1.925492272  122.393110004  -49.645970935   11.148355180
    1.516630936   -1.925492272  116.623298510  -56.245476007   10.431543185
    1.624961717   -1.925492272  110.380266843  -58.602299547    9.502804850
    1.733292499   -1.925492272  104.114595384  -56.736771202    8.380992821
    1.841623280   -1.925492272   98.268332385  -50.983698967    7.100180091
    1.949954061   -1.925492272   93.233083201  -41.950910857    5.698958740
    2.058284842   -1.925492272   89.312287610  -30.468783961    4.203396006
    2.166615623   -1.925492272   86.713216780  -17.618581429    2.728076458
    2.274946404   -1.925492272   85.546957010   -4.213292214    1.290629404
    2.383277185   -1.925492272   85.819025366    8.658806915   -0.105834636
    2.491607967   -1.925492272   87.430851734   20.294815062   -1.388215010
    2.599938748   -1.925492272   90.178284345   29.921068783   -2.534126266
    2.708269529   -1.925492272   93.828419053   36.969791792   -3.596211566
    2.816600310   -1.925492272   98.073940880   41.064707322   -4.506055027
    2.924931091   -1.925492272  102.605101502   42.306928921   -5.310853550
    3.033261872   -1.925492272  107.106749762   40.579661573   -5.998487377

   -3.141592654   -1.722808875  110.352822570   35.180605984   -1.038277030
   -3.033261872   -1.722808875  113.843690986   29.148604763   -1.439270495
