#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
    2.951193099   -3.141592654 -140.230282982  -64.985569991   17.485994930

   -3.141592654   -2.792526803 -142.971005285  -49.115204687   29.820567079
   -2.951193099   -2.792526803 -150.763410922  -32.266064469   31.402936323
   -2.760793544   -2.792526803 -155.145804745  -14.130671383   31.757214589
   -2.570393989   -2.792526803 -156.336552037    0.668086425   31.351790606
   -2.379994435   -2.792526803 -155.256070261    9.552293711   30.808032938
   -2.189594880   -2.792526803 -153.051295127   12.739725931   30.753058551
   -1.999195325   -2.792526803 -150.593486045   12.791759244   31.663765413
   -1.808795770   -2.792526803 -148.146622037   13.203323183   33.687542184
   -1.618396215   -2.792526803 -145.345676446   16.867092084   36.515438331
   -1.427996661   -2.792526803 -141.440873243   24.753079826   39.367688511
   -1.237597106   -2.792526803 -135.723915280   35.441218809   41.181797129
   -1.047197551   -2.792526803 -127.952968725   45.665267226   40.944580177
   -0.856797996   -2.792526803 -118.597676407   51.426900167   38.016082850
   -0.666398442   -2.792526803 -108.834154849   49.461414178   32.316751239
   -0.475998887   -2.792526803 -100.305847337   38.477565979   24.327170915
   -0.285599332   -2.792526803  -94.682902289   19.276902509   14.948312534
   -0.095199777   -2.792526803  -93.276659205   -5.167860948    5.313296553
    0.095199777   -2.792526803  -96.666806515  -30.214340349   -3.401809300
    0.285599332   -2.792526803 -104.435550995  -50.183005543  -10.197116105
    0.475998887   -2.792526803 -115.069265090  -59.468327160  -14.427043972
    0.666398442   -2.792526803 -126.135260122  -54.342866066  -15.936471531
    0.856797996   -2.792526803 -134.822721637  -34.916680910  -15.072200064
    1.047197551   -2.792526803 -138.793795169   -5.962530103  -12.551120925
    1.237597106   -2.792526803 -137.000274422   24.119069993   -9.222264861
    1.427996661   -2.792526803 -130.097393193   46.362132812   -5.778814925
    1.618396215   -2.792526803 -120.236705582   54.536242647   -2.545064944
    1.808795770   -2.792526803 -110.322110776   47.090699087    0.570722739
    1.999195325   -2.792526803 -103.109571291   26.953885388    3.925310073
    2.189594880   -2.792526803 -100.490254583   -0.058803453    7.877662202
    2.379994435   -2.792526803 -103.134122134  -27.231651116   12.529232053
    2.570393989   -2.792526803 -110.475792985  -48.546739647   17.622175023
    2.760793544   -2.792526803 -120.966321055  -59.839612230   22.601659704
    2.951193099   -2.792526803 -132.506225315  -59.560254849   26.830926241

   -3.141592654   -2.443460953 -133.354281051  -45.448186858   25.580471365
   -2.951193099   -2.443460953 -140.664055753  -30.813997642   26.797192341
   -2.760793544   -2.443460953 -144.938519873  -14.318115032   27.019665715
   -2.570393989   -2.443460953 -146.250156912   -0.246262439   26.661056711
   -2.379994435   -2.443460953 -145.332625100    8.915817527   26.207720751
   -2.189594880   -2.443460953 -143.152902689   13.231256031   26.087192804
   -1.999195325   -2.443460953 -140.454428785   14.855643411   26.553930045
   -1.808795770   -2.443460953 -137.475487983   16.635499388   27.578989503
   -1.618396215   -2.443460953 -133.964349634   20.668747637   28.794534533
   -1.427996661   -2.443460953 -129.430960899   27.246017366   29.515642386
   -1.237597106   -2.443460953 -123.517028794   34.732939020   28.918787624
   -1.047197551   -2.443460953 -116.309493382   40.298350405   26.326609952
   -0.856797996   -2.443460953 -108.465173849   40.961941238   21.475839080
   -0.666398442   -2.443460953 -101.126862627   34.696826764   14.649150706
   -0.475998887   -2.443460953  -95.680910999   21.246278482    6.615181905
   -0.285599332   -2.443460953  -93.385152185    1.982111022   -1.583243461
   -0.095199777   -2.443460953  -95.085680595  -20.125866372   -8.880305923
    0.095199777   -2.443460953 -100.948261460  -40.977973294  -14.407289184
    0.285599332   -2.443460953 -110.283858340  -55.796113711  -17.672232214
    0.475998887   -2.443460953 -121.495602021  -60.019776735  -18.625452561
    0.666398442   -2.443460953 -132.258803275  -50.834915733  -17.636640305
    0.856797996   -2.443460953 -140.014710648  -28.903852404  -15.351797634
    1.047197551   -2.443460953 -142.736015266    0.921634853  -12.468905601
    1.237597106   -2.443460953 -139.652444050   30.650725351   -9.530416719
    1.427996661   -2.443460953 -131.587115377   52.033464361   -6.776410205
    1.618396215   -2.443460953 -120.715845148   59.579599909   -4.126503943
    1.808795770   -2.443460953 -109.846334106   52.216094775   -1.291828625
    1.999195325   -2.443460953 -101.587983270   32.915971966    2.036661568
    2.189594880   -2.443460953  -97.717901492    7.119657611    6.012736045
    2.379994435   -2.443460953  -98.889447879  -19.042453309   10.526856998
    2.570393989   -2.443460953 -104.631657577  -40.109832460   15.224081896
    2.760793544   -2.443460953 -113.572599697  -52.188753092   19.599498213
    2.951193099   -2.443460953 -123.806379780  -53.641122808   23.162983405

   -3.141592654   -2.094395102 -126.862912935  -42.369296669   13.760861273
   -2.951193099   -2.094395102 -133.719187455  -29.097284233   14.602029649
   -2.760793544   -2.094395102 -137.771013303  -13.623464899   14.968345482
   -2.570393989   -2.094395102 -139.008534704   -0.076723384   15.066307858
   -2.379994435   -2.094395102 -138.069252615    9.043065769   15.067287042
   -2.189594880   -2.094395102 -135.844438602   13.604029104   15.047109505
   -1.999195325   -2.094395102 -133.053420413   15.409208046   14.961365829
   -1.808795770   -2.094395102 -129.989232788   16.859272778   14.633587092
   -1.618396215   -2.094395102 -126.539442870   19.619039777   13.776479648
   -1.427996661   -2.094395102 -122.419419938   23.769305659   12.032440436
   -1.237597106   -2.094395102 -117.477199451   27.902116402    9.089845609
   -1.047197551   -2.094395102 -111.916279745   29.883229924    4.837250709
   -0.856797996   -2.094395102 -106.344325450   27.724708195   -0.518413143
   -0.666398442   -2.094395102 -101.669615705   20.297307046   -6.439522288
   -0.475998887   -2.094395102  -98.911293598    7.777790721  -12.174492868
   -0.285599332   -2.094395102  -98.933841435   -8.618152285  -16.964345680
   -0.095199777   -2.094395102 -102.272713175  -26.588018608  -20.240017120
    0.095199777   -2.094395102 -108.938716744  -42.978412849  -21.754302289
    0.285599332   -2.094395102 -118.271506998  -53.917604278  -21.636191178
    0.475998887   -2.094395102 -128.851026071  -55.485733173  -20.312005987
    0.666398442   -2.094395102 -138.612552196  -45.078219212  -18.356035015
    0.856797996   -2.094395102 -145.256770753  -23.134824415  -16.287406975
    1.047197551   -2.094395102 -146.940713196    5.996883741  -14.392129691
    1.237597106   -2.094395102 -142.969631601   34.932263872  -12.673084735
    1.427996661   -2.094395102 -134.137075253   55.899675859  -10.914278231
    1.618396215   -2.094395102 -122.523073944   63.609537009   -8.829254363
    1.808795770   -2.094395102 -110.828928241   56.901480083   -6.224982903
    1.999195325   -2.094395102 -101.595476952   38.467640519   -3.094674221
    2.189594880   -2.094395102  -96.591461416   13.413633659    0.389205148
    2.379994435   -2.094395102  -96.522016089  -12.394929255    3.941669641
    2.570393989   -2.094395102 -101.006804675  -33.656128407    7.263174669
    2.760793544   -2.094395102 -108.781490232  -46.486538555   10.098626496
    2.951193099   -2.094395102 -118.037063786  -49.144067783   12.285397349

   -3.141592654   -1.745329252 -124.989840645  -40.428865732    3.648931488
   -2.951193099   -1.745329252 -131.530771682  -27.719363345    4.482798537
   -2.760793544   -1.745329252 -135.368949394  -12.754975401    5.226322823
   -2.570393989   -1.745329252 -136.487307744    0.297393069    5.777822591
   -2.379994435   -1.745329252 -135.528940652    8.842169818    5.961884709
   -2.189594880   -1.745329252 -133.412918771   12.618146908    5.563540565
   -1.999195325   -1.745329252 -130.910101928   13.304370728    4.380724707
   -1.808795770   -1.745329252 -128.385211385   13.234636533    2.272281182
   -1.618396215   -1.745329252 -125.801388238   14.093297208   -0.797602146
   -1.427996661   -1.745329252 -122.932659582   16.144580643   -4.743120682
   -1.237597106   -1.745329252 -119.629819813   18.387316043   -9.334737319
   -1.047197551   -1.745329252 -116.004277026   19.253028286  -14.186591531
   -0.856797996   -1.745329252 -112.460638457   17.307676750  -18.777487456
   -0.666398442   -1.745329252 -109.622508237   11.692491691  -22.525527043
   -0.475998887   -1.745329252 -108.215865179    2.379390576  -24.914353036
   -0.285599332   -1.745329252 -108.895077228  -10.061145679  -25.647970721
   -0.095199777   -1.745329252 -112.136811240  -24.222094130  -24.759528145
    0.095199777   -1.745329252 -118.064143296  -37.812626268  -22.635100506
    0.285599332   -1.745329252 -126.269148272  -47.510263065  -19.932795446
    0.475998887   -1.745329252 -135.642281930  -49.463395594  -17.368550989
    0.666398442   -1.745329252 -144.391693245  -40.605963564  -15.479830174
    0.856797996   -1.745329252 -150.366890896  -20.557669255  -14.437022811
    1.047197551   -1.745329252 -151.707760615    7.166956359  -13.996000063
    1.237597106   -1.745329252 -147.567521560   35.718743268  -13.648922951
    1.427996661   -1.745329252 -138.534175966   57.362773709  -12.870121525
    1.618396215   -1.745329252 -126.521390868   66.373396021  -11.350470133
    1.808795770   -1.745329252 -114.171026598   60.967837943   -9.112845351
    1.999195325   -1.745329252 -104.075096949   43.339240556   -6.464001414
    2.189594880   -1.745329252  -98.118593521   18.421605953   -3.818693368
    2.379994435   -1.745329252  -97.125739701   -7.780713794   -1.515488400
    2.570393989   -1.745329252 -100.792724774  -29.707990196    0.300800153
    2.760793544   -1.745329252 -107.884430697  -43.256525004    1.670983595
    2.951193099   -1.745329252 -116.589517468  -46.594730386    2.741640972

   -3.141592654   -1.396263402 -127.287291976  -39.491970619    1.609838990
   -2.951193099   -1.396263402 -133.606972234  -26.357148131    1.910528302
   -2.760793544   -1.396263402 -137.162837988  -11.225998286    2.161170134
   -2.570393989   -1.396263402 -138.010652354    1.506014654    2.194116781
   -2.379994435   -1.396263402 -136.901367430    9.102895316    1.748246022
   -2.189594880   -1.396263402 -134.879372042   11.261591201    0.520749160
   -1.999195325   -1.396263402 -132.836520590    9.748104068   -1.741391705
   -1.808795770   -1.396263402 -131.226111813    7.166532598   -5.136401119
   -1.618396215   -1.396263402 -130.029489809    5.660237059   -9.521614573
   -1.427996661   -1.396263402 -128.936588351    6.097974123  -14.500996542
   -1.237597106   -1.396263402 -127.596027807    8.085423849  -19.480050964
   -1.047197551   -1.396263402 -125.820204513   10.425526702  -23.776019566
   -0.856797996   -1.396263402 -123.679609296   11.650543532  -26.751084206
   -0.666398442   -1.396263402 -121.516070430   10.397777512  -27.940679158
   -0.475998887   -1.396263402 -119.907953441    5.756770929  -27.156939967
   -0.285599332   -1.396263402 -119.548105253   -2.726717392  -24.565581040
   -0.095199777   -1.396263402 -121.140423991  -14.563594876  -20.691235243
    0.095199777   -1.396263402 -125.178935095  -28.017987457  -16.331062042
    0.285599332   -1.396263402 -131.682193130  -39.751221722  -12.368841530
    0.475998887   -1.396263402 -139.900614335  -45.254816738   -9.508701218
    0.666398442   -1.396263402 -148.223871232  -40.287130165   -8.056734935
    0.856797996   -1.396263402 -154.441719710  -23.172201216   -7.837827454
    1.047197551   -1.396263402 -156.416254620    3.462365712   -8.289176656
    1.237597106   -1.396263402 -152.923001503   32.907381297   -8.716349776
    1.427996661   -1.396263402 -144.223664776   56.784140182   -8.565063028
    1.618396215   -1.396263402 -132.078169896   68.276228043   -7.600573678
    1.808795770   -1.396263402 -119.182483402   64.590473686   -5.944863606
    1.999195325   -1.396263402 -108.331446185   47.420076818   -3.966713495
    2.189594880   -1.396263402 -101.645978316   21.838498356   -2.089005339
    2.379994435   -1.396263402 -100.113775395   -5.568234726   -0.613452827
    2.570393989   -1.396263402 -103.470392179  -28.592657601    0.368353413
    2.760793544   -1.396263402 -110.415013954  -42.714485309    0.950360240
    2.951193099   -1.396263402 -119.023876196  -46.047273052    1.314312759

   -3.141592654   -1.047197551 -130.442264456  -40.606611849    4.766199676
   -2.951193099   -1.047197551 -136.927005282  -26.968945952    4.036729593
   -2.760793544   -1.047197551 -140.557014238  -11.444102599    3.224351880
   -2.570393989   -1.047197551 -141.441156843    1.238539893    2.240186862
   -2.379994435   -1.047197551 -140.442340799    8.073375584    0.860534966
   -2.189594880   -1.047197551 -138.752221989    8.679408251   -1.226275343
   -1.999195325   -1.047197551 -137.397724787    5.038936045   -4.293239948
   -1.808795770   -1.047197551 -136.895016263    0.290164579   -8.405847639
   -1.618396215   -1.047197551 -137.165648073   -2.701479818  -13.288338159
   -1.427996661   -1.047197551 -137.702230172   -2.389396440  -18.320578369
   -1.237597106   -1.047197551 -137.852598640    1.203392252  -22.680566308
   -1.047197551   -1.047197551 -137.102709054    6.764002208  -25.574405916
   -0.856797996   -1.047197551 -135.264861455   12.229830866  -26.458889920
   -0.666398442   -1.047197551 -132.569111177   15.344110783  -25.172877601
   -0.475998887   -1.047197551 -129.662270153   14.238147127  -21.961672518
   -0.285599332   -1.047197551 -127.473920158    7.679588052  -17.429858756
   -0.095199777   -1.047197551 -127.060593220   -4.251879446  -12.401428946
    0.095199777   -1.047197551 -129.301949572  -19.745914378   -7.738796628
    0.285599332   -1.047197551 -134.538596178  -34.869883754   -4.126679320
    0.475998887   -1.047197551 -142.188685746  -44.134951403   -1.893394289
    0.666398442   -1.047197551 -150.608273340  -42.228937294   -0.956604946
    0.856797996   -1.047197551 -157.371931298  -26.687329828   -0.913594996
    1.047197551   -1.047197551 -160.027840148    0.075383073   -1.213538171
    1.237597106   -1.047197551 -157.054702113   30.975575703   -1.356724725
    1.427996661   -1.047197551 -148.530889715   56.878311062   -1.025398571
    1.618396215   -1.047197551 -136.188089565   70.141247156   -0.125655857
    1.808795770   -1.047197551 -122.831628232   67.386054866    1.226317869
    1.999195325   -1.047197551 -111.441056951   50.121505102    2.766572381
    2.189594880   -1.047197551 -104.317316172   23.636344832    4.182063950
    2.379994435   -1.047197551 -102.561029218   -5.026839453    5.215112734
    2.570393989   -1.047197551 -105.928153837  -29.181457350    5.732862267
    2.760793544   -1.047197551 -113.059361140  -43.986920413    5.748857782
    2.951193099   -1.047197551 -121.931996425  -47.464772100    5.378353710

   -3.141592654   -0.698131701 -130.852277122  -43.961032776    5.572045113
   -2.951193099   -0.698131701 -137.957334372  -30.088023031    3.384342008
   -2.760793544   -0.698131701 -142.150815194  -14.264118506    1.125357319
   -2.570393989   -0.698131701 -143.566702875   -1.611453090   -1.113001626
   -2.379994435   -0.698131701 -143.162183115    4.559923059   -3.431555165
   -2.189594880   -0.698131701 -142.258551376    3.837593309   -6.092436403
   -1.999195325   -0.698131701 -141.981714163   -1.436965080   -9.349933585
   -1.808795770   -0.698131701 -142.841777357   -7.407987628  -13.213875825
   -1.618396215   -0.698131701 -144.604963100  -10.422225823  -17.291281192
   -1.427996661   -0.698131701 -146.481099690   -8.445055712  -20.829471188
   -1.237597106   -0.698131701 -147.496207338   -1.597984860  -22.974440571
   -1.047197551   -0.698131701 -146.890493736    8.123864318  -23.110233609
   -0.856797996   -0.698131701 -144.395446868   17.673502152  -21.103398734
   -0.666398442   -0.698131701 -140.348799058   23.857893870  -17.335117175
   -0.475998887   -0.698131701 -135.656214317   24.170788187  -12.543305308
   -0.285599332   -0.698131701 -131.588941809   17.178766675   -7.587432021
   -0.095199777   -0.698131701 -129.540608945    3.190471807   -3.191826463
    0.095199777   -0.698131701 -130.645346504  -15.348853240    0.221000623
    0.285599332   -0.698131701 -135.349933979  -33.614339166    2.601494990
    0.475998887   -0.698131701 -143.003843946  -45.237359646    4.195520244
    0.666398442   -0.698131701 -151.751964335  -44.345015345    5.358455218
    0.856797996   -0.698131701 -158.900387197  -28.420664887    6.346266644
    1.047197551   -0.698131701 -161.767014959   -0.311580808    7.230146694
    1.237597106   -0.698131701 -158.708007772   32.246659365    7.951122990
    1.427996661   -0.698131701 -149.800654526   59.544651390    8.455509450
    1.618396215   -0.698131701 -136.863578730   73.593476322    8.793934879
    1.808795770   -0.698131701 -122.832100437   70.897280101    9.090320802
    1.999195325   -0.698131701 -110.822930876   53.001352281    9.429047690
    2.189594880   -0.698131701 -103.256225622   25.339647760    9.765752664
    2.379994435   -0.698131701 -101.315194656   -4.815084210    9.928583306
    2.570393989   -0.698131701 -104.788068670  -30.469154760    9.690109797
    2.760793544   -0.698131701 -112.286754277  -46.483407602    8.885234029
    2.951193099   -0.698131701 -121.710223575  -50.665323009    7.476549738

   -3.141592654   -0.349065850 -129.670588426  -49.484917362    4.781125584
   -2.951193099   -0.349065850 -137.856823755  -35.807408472    1.447564672
   -2.760793544   -0.349065850 -143.116600316  -19.681814722   -1.787351936
   -2.570393989   -0.349065850 -145.523283269   -6.616119888   -4.756376196
   -2.379994435   -0.349065850 -146.054827944   -0.346680075   -7.523817820
   -2.189594880   -0.349065850 -146.114747788   -1.448280615  -10.327150336
   -1.999195325   -0.349065850 -146.899515744   -7.275928922  -13.361192988
   -1.808795770   -0.349065850 -148.888035277  -13.258710013  -16.513158939
   -1.618396215   -0.349065850 -151.669349531  -15.000762943  -19.240216962
   -1.427996661   -0.349065850 -154.170523239  -10.180434282  -20.713979041
   -1.237597106   -0.349065850 -155.150883482    0.616990453  -20.204242785
   -1.047197551   -0.349065850 -153.734148701   14.331468776  -17.478085980
   -0.856797996   -0.349065850 -149.759476139   26.731061945  -12.974379716
   -0.666398442   -0.349065850 -143.867538295   33.830099746   -7.642579789
   -0.475998887   -0.349065850 -137.354750961   32.995028263   -2.562754705
   -0.285599332   -0.349065850 -131.842853587   23.348187992    1.440481637
   -0.095199777   -0.349065850 -128.922362753    6.181283207    4.063748725
    0.095199777   -0.349065850 -129.722288873  -14.965700206    5.547298006
    0.285599332   -0.349065850 -134.497253543  -34.472528081    6.514607190
    0.475998887   -0.349065850 -142.307304814  -45.781898230    7.651530011
    0.666398442   -0.349065850 -151.037219874  -43.516498068    9.374005385
    0.856797996   -0.349065850 -157.874004368  -26.043976730   11.623043217
    1.047197551   -0.349065850 -160.184772307    2.989205560   13.936095490
    1.237597106   -0.349065850 -156.482827670   35.541955317   15.736155085
    1.427996661   -0.349065850 -147.005547551   62.161105153   16.656267990
    1.618396215   -0.349065850 -133.652096345   75.362987366   16.708531641
    1.808795770   -0.349065850 -119.350693439   72.009396938   16.194970350
    1.999195325   -0.349065850 -107.175492770   53.655325319   15.458594468
    2.189594880   -0.349065850  -99.530175973   25.486201126   14.662986063
    2.379994435   -0.349065850  -97.634162034   -5.502084015   13.727984295
    2.570393989   -0.349065850 -101.349837306  -32.385983780   12.409865262
    2.760793544   -0.349065850 -109.350815854  -49.854531849   10.487459762
    2.951193099   -0.349065850 -119.546462893  -55.353961368    7.894960064

   -3.141592654    0.000000000 -128.331933666  -55.777468595    2.805267397
   -2.951193099    0.000000000 -137.730519981  -42.132390960   -0.610843168
   -2.760793544    0.000000000 -144.157948776  -25.555950732   -3.715824481
   -2.570393989    0.000000000 -147.628587099  -11.926410129   -6.405786003
   -2.379994435    0.000000000 -149.136317502   -5.349666237   -8.777999633
   -2.189594880    0.000000000 -150.146594433   -6.460238622  -11.047827601
   -1.999195325    0.000000000 -151.884935811  -12.201040658  -13.338711221
   -1.808795770    0.000000000 -154.743132325  -17.260527193  -15.449242640
   -1.618396215    0.000000000 -158.087996821  -16.652485617  -16.797616749
   -1.427996661    0.000000000 -160.567696377   -8.123192648  -16.632141012
   -1.237597106    0.000000000 -160.758103443    6.825736718  -14.455662510
   -1.047197551    0.000000000 -157.827493462   23.749868396  -10.394413191
   -0.856797996    0.000000000 -151.915027256   37.254586135   -5.256465950
   -0.666398442    0.000000000 -144.111666038   42.998088958   -0.211198125
   -0.475998887    0.000000000 -136.137990820   38.946361792    3.715094743
   -0.285599332    0.000000000 -129.856333925   25.503708609    6.043592880
   -0.095199777    0.000000000 -126.830213972    5.372456650    6.999041304
    0.095199777    0.000000000 -127.922353072  -16.867830328    7.342089062
    0.285599332    0.000000000 -132.991320126  -35.330479075    8.025238189
    0.475998887    0.000000000 -140.735911143  -44.078380859    9.766870215
    0.666398442    0.000000000 -148.865047024  -39.002478190   12.733821042
    0.856797996    0.000000000 -154.649333058  -19.791127219   16.447681910
    1.047197551    0.000000000 -155.745339025    9.168560308   20.011818929
    1.237597106    0.000000000 -151.010633136   39.994643354   22.536238873
    1.427996661    0.000000000 -140.919922082   64.120309838   23.523550441
    1.618396215    0.000000000 -127.416899449   75.098053753   23.021391456
    1.808795770    0.000000000 -113.310638616   70.392317733   21.478163999
    1.999195325    0.000000000 -101.503247923   51.522374815   19.426412686
    2.189594880    0.000000000  -94.280984259   23.194327473   17.213582594
    2.379994435    0.000000000  -92.847971483   -8.141226036   14.913107550
    2.570393989    0.000000000  -97.134144276  -35.814320257   12.396938789
    2.760793544    0.000000000 -105.892077402  -54.409988292    9.523833835
    2.951193099    0.000000000 -117.062495198  -60.992805846    6.273365743

   -3.141592654    0.349065850 -126.643771390  -61.494707963    1.441986798
   -2.951193099    0.349065850 -137.120340245  -47.652571491   -0.938968652
   -2.760793544    0.349065850 -144.553660898  -30.547126956   -2.881540527
   -2.570393989    0.349065850 -148.915023673  -16.286929083   -4.458090007
   -2.379994435    0.349065850 -151.203925527   -9.223089012   -5.841840542
   -2.189594880    0.349065850 -152.920017619  -10.005452238   -7.213291797
   -1.999195325    0.349065850 -155.291994049  -15.224137457   -8.611182248
   -1.808795770    0.349065850 -158.619989109  -18.993019571   -9.795677098
   -1.618396215    0.349065850 -162.082766731  -15.963389518  -10.271802938
   -1.427996661    0.349065850 -164.128615192   -4.178661830   -9.508514883
   -1.237597106    0.349065850 -163.264062533   13.821702429   -7.286942716
   -1.047197551    0.349065850 -158.819385608   32.314496629   -3.938277832
   -0.856797996    0.349065850 -151.304651076   45.124988866   -0.271856972
   -0.666398442    0.349065850 -142.238188027   48.129432206    2.803591513
   -0.475998887    0.349065850 -133.630800025   40.441700531    4.733713705
   -0.285599332    0.349065850 -127.370507155   24.009678208    5.577482641
   -0.095199777    0.349065850 -124.769406513    2.779332774    5.965479990
    0.095199777    0.349065850 -126.270574437  -18.185977315    6.781449983
    0.285599332    0.349065850 -131.308706740  -33.454502769    8.775384784
    0.475998887    0.349065850 -138.324563317  -38.311886617   12.228360166
    0.666398442    0.349065850 -145.040361621  -30.201092141   16.811587407
    0.856797996    0.349065850 -149.017143551  -10.035660501   21.669343216
    1.047197551    0.349065850 -148.361334081   17.422645729   25.733946510
    1.237597106    0.349065850 -142.354286718   44.897760523   28.136454916
    1.427996661    0.349065850 -131.708376606   65.074789135   28.505095843
    1.618396215    0.349065850 -118.356627193   72.752789156   27.028854167
    1.808795770    0.349065850 -104.908132051   66.073056615   24.273547564
    1.999195325    0.349065850  -94.006041611   46.512198516   20.880054231
    2.189594880    0.349065850  -87.738543570   18.250548396   17.324112366
    2.379994435    0.349065850  -87.225380987  -12.886403422   13.842751841
    2.570393989    0.349065850  -92.413870008  -40.603277756   10.487386369
    2.760793544    0.349065850 -102.111977390  -59.533822323    7.263035119
    2.951193099    0.349065850 -114.298156074  -66.518579689    4.211796146

   -3.141592654    0.698131701 -125.110652184  -64.772398421    0.698254952
   -2.951193099    0.698131701 -136.157840747  -50.360447806    0.055130774
   -2.760793544    0.698131701 -144.061253277  -32.787414480   -0.169503070
   -2.570393989    0.698131701 -148.819276416  -18.234056323   -0.231203436
   -2.379994435    0.698131701 -151.466442455  -11.052657121   -0.340198248
   -2.189594880    0.698131701 -153.526201576  -11.770712689   -0.609337723
   -1.999195325    0.698131701 -156.214845546  -16.716116345   -1.027647481
   -1.808795770    0.698131701 -159.763632711  -19.715069566   -1.450026046
   -1.618396215    0.698131701 -163.244084304  -15.341375242   -1.650999127
   -1.427996661    0.698131701 -165.020132409   -1.977261169   -1.434170932
   -1.237597106    0.698131701 -163.617644028   17.125466278   -0.773805426
   -1.047197551    0.698131701 -158.525639335   35.579060590    0.129233634
   -0.856797996    0.698131701 -150.496010719   47.084373976    0.960383533
   -0.666398442    0.698131701 -141.240785479   48.130780100    1.526823858
   -0.475998887    0.698131701 -132.793473312   38.922162690    1.954052717
   -0.285599332    0.698131701 -126.858033094   22.413795810    2.697141982
   -0.095199777    0.698131701 -124.421276315    2.943820143    4.355565343
    0.095199777    0.698131701 -125.601248227  -14.802454182    7.372583877
    0.285599332    0.698131701 -129.642661056  -26.395467043   11.805527761
    0.475998887    0.698131701 -135.017478472  -28.362091197   17.227892000
    0.666398442    0.698131701 -139.702017772  -19.185475747   22.820208183
    0.856797996    0.698131701 -141.658920144   -0.219577627   27.594726052
    1.047197551    0.698131701 -139.408007520   24.103432914   30.694584528
    1.237597106    0.698131701 -132.516820411   47.443613081   31.653438021
    1.427996661    0.698131701 -121.777051427   63.637631834   30.488811724
    1.618396215    0.698131701 -109.000136669   68.376309872   27.616962400
    1.808795770    0.698131701  -96.555714764   60.128273386   23.647773808
    1.999195325    0.698131701  -86.838028584   40.168304197   19.183435222
    2.189594880    0.698131701  -81.756554836   12.207581707   14.699272006
    2.379994435    0.698131701  -82.342414022  -18.380304600   10.538739523
    2.570393989    0.698131701  -88.522852877  -45.535850816    6.936810562
    2.760793544    0.698131701  -99.109840892  -63.939062245    4.058244799
    2.951193099    0.698131701 -112.084531018  -70.375514360    1.984339945

   -3.141592654    1.047197551 -126.590227382  -65.521155952   -3.095389606
   -2.951193099    1.047197551 -137.671175800  -50.028663404   -1.916239517
   -2.760793544    1.047197551 -145.447583428  -31.853297991   -0.463519842
   -2.570393989    1.047197551 -150.003176455  -17.086471090    0.915444431
   -2.379994435    1.047197551 -152.431880451   -9.920232931    2.049953737
